timestamp,open,high,low,close,volume
2025-08-22 14:00:00,1.6342,1.7447,1.6341,1.7355,31007541
2025-08-22 15:00:00,1.7354,1.7743,1.7352,1.7549,8701131
2025-08-22 16:00:00,1.755,1.8138,1.755,1.8058,9659319
2025-08-22 17:00:00,1.8058,1.8319,1.8058,1.8238,6295455
2025-08-22 18:00:00,1.8238,1.8419,1.8153,1.8334,3881551
2025-08-22 19:00:00,1.8335,1.8617,1.8303,1.8566,3251113
2025-08-22 20:00:00,1.8567,1.8681,1.8474,1.8673,3278275
2025-08-22 21:00:00,1.8672,1.8901,1.8649,1.8775,4137811
2025-08-22 22:00:00,1.8775,1.8883,1.8712,1.8834,3185218
2025-08-22 23:00:00,1.8833,1.8919,1.8757,1.8821,1894330
2025-08-23 00:00:00,1.8821,1.8885,1.8663,1.8696,2280508
2025-08-23 01:00:00,1.8698,1.8703,1.8313,1.8426,4167720
2025-08-23 02:00:00,1.8427,1.8489,1.7937,1.8202,5913853
2025-08-23 03:00:00,1.82,1.8294,1.8081,1.8191,1964258
2025-08-23 04:00:00,1.8191,1.8655,1.8188,1.8628,3227059
2025-08-23 05:00:00,1.8628,1.8881,1.8546,1.8864,2932369
2025-08-23 06:00:00,1.8864,1.9061,1.8844,1.8947,3987566
2025-08-23 07:00:00,1.8945,1.9044,1.8637,1.8786,3840708
2025-08-23 08:00:00,1.8787,1.884,1.8611,1.8787,3033852
2025-08-23 09:00:00,1.8787,1.8824,1.8649,1.8819,1903314
2025-08-23 10:00:00,1.8818,1.8834,1.8551,1.8584,1989109
2025-08-23 11:00:00,1.8584,1.8648,1.8539,1.8626,1497836
2025-08-23 12:00:00,1.8626,1.8759,1.851,1.8527,2284962
2025-08-23 13:00:00,1.8527,1.8598,1.8407,1.8441,2366996
2025-08-23 14:00:00,1.8441,1.8646,1.8404,1.8437,3025077
2025-08-23 15:00:00,1.8437,1.8532,1.8401,1.8477,1404709
2025-08-23 16:00:00,1.8477,1.8519,1.8384,1.8452,1541830
2025-08-23 17:00:00,1.8453,1.8532,1.8425,1.847,1088236
2025-08-23 18:00:00,1.8471,1.8588,1.846,1.8511,1201572
2025-08-23 19:00:00,1.8511,1.8748,1.8511,1.8733,1366880
2025-08-23 20:00:00,1.8732,1.8741,1.8516,1.8585,1227344
2025-08-23 21:00:00,1.8584,1.8623,1.8494,1.8526,1175145
2025-08-23 22:00:00,1.8528,1.8605,1.8505,1.8585,1002131
2025-08-23 23:00:00,1.8585,1.8674,1.8582,1.8662,1008508
2025-08-24 00:00:00,1.8663,1.8727,1.8532,1.8555,2359659
2025-08-24 01:00:00,1.8554,1.856,1.8371,1.8404,1926713
2025-08-24 02:00:00,1.8405,1.8425,1.828,1.8294,1918566
2025-08-24 03:00:00,1.8293,1.831,1.818,1.8275,1555715
2025-08-24 04:00:00,1.8276,1.8323,1.8219,1.831,1178962
2025-08-24 05:00:00,1.8309,1.8314,1.8182,1.8207,1151383
2025-08-24 06:00:00,1.8207,1.8208,1.7876,1.7889,3312823
2025-08-24 07:00:00,1.7889,1.8106,1.7882,1.7951,2446251
2025-08-24 08:00:00,1.7951,1.8071,1.7907,1.8002,1491823
2025-08-24 09:00:00,1.8001,1.8054,1.7916,1.7951,1310785
2025-08-24 10:00:00,1.7952,1.7954,1.7636,1.7667,4267502
2025-08-24 11:00:00,1.7666,1.781,1.7628,1.7775,3070270
2025-08-24 12:00:00,1.7775,1.7852,1.7733,1.7817,1470654
2025-08-24 13:00:00,1.7818,1.7954,1.7792,1.7834,1727067
2025-08-24 14:00:00,1.7834,1.7924,1.7755,1.7905,2365780
2025-08-24 15:00:00,1.7904,1.8111,1.783,1.7877,3302375
2025-08-24 16:00:00,1.7876,1.7951,1.7753,1.7883,1744859
2025-08-24 17:00:00,1.7884,1.8284,1.7857,1.8204,3325595
2025-08-24 18:00:00,1.8203,1.878,1.8176,1.8647,5019802
2025-08-24 19:00:00,1.8646,1.8771,1.75,1.8061,22648671
2025-08-24 20:00:00,1.8061,1.8153,1.7602,1.7938,8727960
2025-08-24 21:00:00,1.7939,1.8147,1.7827,1.7945,3218028
2025-08-24 22:00:00,1.7946,1.7984,1.7636,1.7927,3267103
2025-08-24 23:00:00,1.7927,1.8078,1.7875,1.7928,1482085
2025-08-25 00:00:00,1.7928,1.8033,1.7496,1.7668,3655577
2025-08-25 01:00:00,1.7668,1.7901,1.7633,1.7823,1706981
2025-08-25 02:00:00,1.7823,1.8267,1.781,1.8218,3313551
2025-08-25 03:00:00,1.8217,1.8302,1.8033,1.8067,1937588
2025-08-25 04:00:00,1.8066,1.8112,1.7862,1.7865,2270160
2025-08-25 05:00:00,1.7868,1.79,1.765,1.7658,2588076
2025-08-25 06:00:00,1.7659,1.7746,1.7314,1.7354,7292029
2025-08-25 07:00:00,1.7354,1.747,1.7136,1.7225,4468754
2025-08-25 08:00:00,1.7225,1.7362,1.7056,1.7284,3644877
2025-08-25 09:00:00,1.7283,1.7313,1.7112,1.7196,2819788
2025-08-25 10:00:00,1.7195,1.7195,1.6888,1.6967,4641006
2025-08-25 11:00:00,1.6968,1.7084,1.6931,1.7083,2564957
2025-08-25 12:00:00,1.7081,1.716,1.6975,1.7114,2736466
2025-08-25 13:00:00,1.7114,1.714,1.6845,1.7051,5061568
2025-08-25 14:00:00,1.7053,1.7354,1.7014,1.7236,3485569
2025-08-25 15:00:00,1.7235,1.7287,1.7069,1.712,2150991
2025-08-25 16:00:00,1.7123,1.7249,1.6984,1.6985,2328250
2025-08-25 17:00:00,1.6986,1.7004,1.6816,1.6918,3433145
2025-08-25 18:00:00,1.6919,1.6955,1.6758,1.6808,2713579
2025-08-25 19:00:00,1.6808,1.6873,1.6391,1.642,7868457
2025-08-25 20:00:00,1.6419,1.6494,1.5862,1.5935,14754481
2025-08-25 21:00:00,1.5934,1.6066,1.5863,1.592,5960834
2025-08-25 22:00:00,1.5919,1.6167,1.5889,1.6088,2764970
2025-08-25 23:00:00,1.6086,1.6142,1.5985,1.6114,1652822
2025-08-26 00:00:00,1.6114,1.623,1.5964,1.6113,3279629
2025-08-26 01:00:00,1.6114,1.6356,1.605,1.6344,3883770
2025-08-26 02:00:00,1.6344,1.645,1.622,1.6269,1722224
2025-08-26 03:00:00,1.6269,1.6286,1.6169,1.6244,1349317
2025-08-26 04:00:00,1.6244,1.6372,1.6232,1.6266,1582501
2025-08-26 05:00:00,1.6266,1.6342,1.6217,1.624,1230740
2025-08-26 06:00:00,1.624,1.6335,1.6127,1.6164,1787787
2025-08-26 07:00:00,1.6163,1.6378,1.6074,1.625,2745853
2025-08-26 08:00:00,1.6249,1.6316,1.6176,1.6246,1583463
2025-08-26 09:00:00,1.6247,1.6338,1.6197,1.6256,1657882
2025-08-26 10:00:00,1.6256,1.6466,1.6219,1.6364,2294683
2025-08-26 11:00:00,1.6364,1.64,1.6162,1.6257,1696879
2025-08-26 12:00:00,1.6257,1.6689,1.6179,1.6488,5483939
2025-08-26 13:00:00,1.649,1.6542,1.6126,1.6353,5414629
2025-08-26 14:00:00,1.6353,1.656,1.619,1.6509,4107474
2025-08-26 15:00:00,1.6507,1.6601,1.6351,1.6436,3063253
2025-08-26 16:00:00,1.6436,1.6751,1.6422,1.6733,2902360
2025-08-26 17:00:00,1.6732,1.6755,1.6508,1.6625,2757891
2025-08-26 18:00:00,1.6625,1.6803,1.6615,1.6764,1758807
2025-08-26 19:00:00,1.6763,1.6987,1.6654,1.6944,2495862
2025-08-26 20:00:00,1.6943,1.7045,1.6873,1.6906,2347902
2025-08-26 21:00:00,1.6906,1.6924,1.6772,1.6908,1694719
2025-08-26 22:00:00,1.6909,1.6945,1.6782,1.6855,1540739
2025-08-26 23:00:00,1.6855,1.6935,1.6758,1.6802,1926548
2025-08-27 00:00:00,1.6802,1.685,1.6721,1.6767,1589283
2025-08-27 01:00:00,1.6766,1.6877,1.6685,1.6871,1762926
2025-08-27 02:00:00,1.6872,1.6988,1.6743,1.6897,1404324
2025-08-27 03:00:00,1.6898,1.7153,1.6868,1.6979,2471720
2025-08-27 04:00:00,1.6978,1.7143,1.6918,1.7054,2773712
2025-08-27 05:00:00,1.7054,1.7117,1.6872,1.6898,2683463
2025-08-27 06:00:00,1.6898,1.7004,1.6861,1.6905,1715002
2025-08-27 07:00:00,1.6906,1.6929,1.6781,1.6866,1753856
2025-08-27 08:00:00,1.6867,1.6926,1.6746,1.6916,1478279
2025-08-27 09:00:00,1.6914,1.7025,1.6864,1.6908,1276250
2025-08-27 10:00:00,1.691,1.6992,1.6884,1.6947,1483624
2025-08-27 11:00:00,1.6947,1.7014,1.6913,1.6994,1182044
2025-08-27 12:00:00,1.6993,1.7021,1.6791,1.6934,1813189
2025-08-27 13:00:00,1.6933,1.711,1.6782,1.6897,3059056
2025-08-27 14:00:00,1.6898,1.7206,1.6859,1.7066,3297917
2025-08-27 15:00:00,1.7066,1.7214,1.7034,1.7168,2277851
2025-08-27 16:00:00,1.7168,1.7172,1.695,1.7077,1908808
2025-08-27 17:00:00,1.7076,1.7173,1.6979,1.7129,1626702
2025-08-27 18:00:00,1.7129,1.716,1.6975,1.6975,1334813
2025-08-27 19:00:00,1.6975,1.7007,1.6784,1.6921,2353864
2025-08-27 20:00:00,1.6921,1.7144,1.6683,1.7112,9508628
2025-08-27 21:00:00,1.7113,1.7192,1.687,1.692,1688442
2025-08-27 22:00:00,1.6921,1.701,1.6749,1.6921,1776777
2025-08-27 23:00:00,1.692,1.6946,1.6783,1.6828,1298173
2025-08-28 00:00:00,1.6825,1.6914,1.6647,1.6855,1847463
2025-08-28 01:00:00,1.6856,1.7076,1.6848,1.702,1521703
2025-08-28 02:00:00,1.7021,1.7113,1.6927,1.6944,1386951
2025-08-28 03:00:00,1.6946,1.7041,1.691,1.7023,1148289
2025-08-28 04:00:00,1.7024,1.7149,1.6968,1.7144,1770511
2025-08-28 05:00:00,1.7145,1.7248,1.71,1.7163,1678549
2025-08-28 06:00:00,1.7164,1.7201,1.7104,1.7174,1215050
2025-08-28 07:00:00,1.7176,1.7212,1.7089,1.719,1242527
2025-08-28 08:00:00,1.719,1.7351,1.7189,1.7245,2247890
2025-08-28 09:00:00,1.7244,1.7247,1.7046,1.7049,1356002
2025-08-28 10:00:00,1.7049,1.7113,1.6982,1.7108,1751316
2025-08-28 11:00:00,1.7111,1.7128,1.7002,1.7128,1109768
2025-08-28 12:00:00,1.7126,1.7233,1.7026,1.7143,2628592
2025-08-28 13:00:00,1.7144,1.7284,1.7103,1.7282,2038034
2025-08-28 14:00:00,1.7283,1.746,1.7173,1.7412,4253583
2025-08-28 15:00:00,1.7413,1.754,1.714,1.7194,4044878
2025-08-28 16:00:00,1.7194,1.7321,1.6909,1.6912,2311898
2025-08-28 17:00:00,1.6911,1.713,1.6845,1.7106,2449806
2025-08-28 18:00:00,1.7105,1.724,1.7025,1.718,1309678
2025-08-28 19:00:00,1.7177,1.7238,1.6912,1.6918,1648307
2025-08-28 20:00:00,1.6919,1.71,1.6892,1.7074,1323405
2025-08-28 21:00:00,1.7075,1.7296,1.7053,1.7287,1171990
2025-08-28 22:00:00,1.7286,1.7509,1.7286,1.7497,1932995
2025-08-28 23:00:00,1.7498,1.751,1.7385,1.7469,1617322
2025-08-29 00:00:00,1.7469,1.7536,1.7306,1.7354,1571997
