timestamp,open,high,low,close,volume
2025-08-22 14:00:00,104.91,110.77,104.91,110.52,18368.8
2025-08-22 15:00:00,110.51,111.07,108.51,108.68,14921.9
2025-08-22 16:00:00,108.69,109.9,108.68,109.41,10225.7
2025-08-22 17:00:00,109.4,110.72,109.25,110.29,7735.3
2025-08-22 18:00:00,110.27,110.96,109.87,110.58,6375.2
2025-08-22 19:00:00,110.59,110.83,110.25,110.46,4605.7
2025-08-22 20:00:00,110.46,110.77,110.18,110.41,4754.4
2025-08-22 21:00:00,110.41,110.93,110.34,110.86,2771.9
2025-08-22 22:00:00,110.85,111.34,110.69,110.95,3442.5
2025-08-22 23:00:00,110.95,111.33,110.86,110.99,1615.6
2025-08-23 00:00:00,110.98,111.13,110.45,110.5,2290.2
2025-08-23 01:00:00,110.53,110.7,108.93,109.55,4482.6
2025-08-23 02:00:00,109.56,109.68,107.81,108.7,4882.7
2025-08-23 03:00:00,108.7,108.94,108.3,108.63,2061.6
2025-08-23 04:00:00,108.63,109.32,108.54,109.32,1870.8
2025-08-23 05:00:00,109.31,110.08,109.15,110.04,2136.6
2025-08-23 06:00:00,110.04,110.11,109.66,109.85,2023.0
2025-08-23 07:00:00,109.85,110.32,108.77,109.18,3853.7
2025-08-23 08:00:00,109.19,109.51,108.75,109.24,2381.5
2025-08-23 09:00:00,109.27,109.59,109.04,109.26,2641.5
2025-08-23 10:00:00,109.27,109.37,108.61,108.64,1618.7
2025-08-23 11:00:00,108.63,108.96,108.27,108.41,2131.1
2025-08-23 12:00:00,108.42,108.99,108.02,108.21,2080.7
2025-08-23 13:00:00,108.21,108.48,108.06,108.37,2519.5
2025-08-23 14:00:00,108.37,109.01,108.29,108.57,1468.4
2025-08-23 15:00:00,108.56,109.02,108.45,108.6,1870.6
2025-08-23 16:00:00,108.59,108.76,108.25,108.68,2098.1
2025-08-23 17:00:00,108.68,108.86,108.27,108.49,1435.8
2025-08-23 18:00:00,108.5,108.74,108.42,108.71,578.9
2025-08-23 19:00:00,108.72,109.65,108.69,109.64,1804.3
2025-08-23 20:00:00,109.65,109.67,109.11,109.21,1216.3
2025-08-23 21:00:00,109.2,109.25,108.72,109.24,1924.2
2025-08-23 22:00:00,109.25,109.59,109.17,109.54,1462.2
2025-08-23 23:00:00,109.53,109.57,109.28,109.4,1111.9
2025-08-24 00:00:00,109.4,109.8,109.2,109.37,962.7
2025-08-24 01:00:00,109.37,109.37,108.5,108.91,1806.7
2025-08-24 02:00:00,108.92,108.95,107.31,107.54,3678.2
2025-08-24 03:00:00,107.54,107.59,105.35,106.43,8243.0
2025-08-24 04:00:00,106.43,107.05,106.43,107.04,2550.9
2025-08-24 05:00:00,107.05,107.13,106.5,106.67,1280.5
2025-08-24 06:00:00,106.66,106.69,105.7,105.71,2681.8
2025-08-24 07:00:00,105.7,106.63,105.66,106.33,3084.2
2025-08-24 08:00:00,106.33,106.68,105.98,106.35,1589.5
2025-08-24 09:00:00,106.34,106.67,106.17,106.43,2115.6
2025-08-24 10:00:00,106.43,106.45,105.41,105.72,3035.0
2025-08-24 11:00:00,105.72,106.11,105.36,105.65,3129.0
2025-08-24 12:00:00,105.66,106.03,105.57,106.0,1072.3
2025-08-24 13:00:00,105.99,106.6,105.8,106.05,3098.7
2025-08-24 14:00:00,106.05,106.29,105.58,106.23,2357.5
2025-08-24 15:00:00,106.21,106.75,105.84,105.95,2497.2
2025-08-24 16:00:00,105.96,106.83,105.94,106.73,3041.6
2025-08-24 17:00:00,106.72,108.27,106.68,108.03,5111.7
2025-08-24 18:00:00,108.03,109.27,107.87,109.07,4283.5
2025-08-24 19:00:00,109.08,110.57,105.2,107.37,22085.9
2025-08-24 20:00:00,107.36,107.4,105.35,105.94,7380.4
2025-08-24 21:00:00,105.95,106.45,105.48,105.86,3384.0
2025-08-24 22:00:00,105.86,105.89,104.12,105.11,5906.7
2025-08-24 23:00:00,105.12,105.63,105.0,105.25,1477.7
2025-08-25 00:00:00,105.26,105.7,103.87,104.43,3799.2
