timestamp,open,high,low,close,volume
2025-08-22 14:00:00,0.9137,0.9829,0.9137,0.9733,63268431
2025-08-22 15:00:00,0.9732,0.991,0.973,0.9767,15244590
2025-08-22 16:00:00,0.9768,1.0037,0.9767,1.0012,17038560
2025-08-22 17:00:00,1.0011,1.0178,1.0011,1.0108,11199638
2025-08-22 18:00:00,1.0107,1.0237,1.0104,1.0214,8947227
2025-08-22 19:00:00,1.0214,1.0268,1.0179,1.0251,9563464
2025-08-22 20:00:00,1.025,1.0264,1.0189,1.0219,4502991
2025-08-22 21:00:00,1.0219,1.0286,1.0179,1.0239,6657434
2025-08-22 22:00:00,1.0239,1.0277,1.0168,1.0207,5688011
2025-08-22 23:00:00,1.0206,1.0316,1.02,1.0265,4879546
2025-08-23 00:00:00,1.0265,1.0298,1.018,1.0195,4996942
2025-08-23 01:00:00,1.0195,1.0207,0.9984,1.0103,11963514
2025-08-23 02:00:00,1.0103,1.013,0.9859,0.9952,8157223
2025-08-23 03:00:00,0.9951,1.0023,0.9916,0.9958,4439685
2025-08-23 04:00:00,0.9959,1.0151,0.9955,1.0144,4865018
2025-08-23 05:00:00,1.0144,1.0274,1.0133,1.0237,5950026
2025-08-23 06:00:00,1.0237,1.0276,1.0166,1.0193,5391352
2025-08-23 07:00:00,1.0193,1.0235,1.0094,1.0127,4851531
2025-08-23 08:00:00,1.0127,1.0207,1.0102,1.017,4256412
2025-08-23 09:00:00,1.0169,1.0215,1.0115,1.0191,2923741
2025-08-23 10:00:00,1.0191,1.0206,1.0072,1.0088,3737933
2025-08-23 11:00:00,1.0088,1.0168,1.0075,1.016,3055053
2025-08-23 12:00:00,1.0161,1.0206,1.0075,1.0118,4722309
2025-08-23 13:00:00,1.0119,1.0188,1.0096,1.0137,4932023
2025-08-23 14:00:00,1.0138,1.0198,1.0092,1.0103,3761060
2025-08-23 15:00:00,1.0104,1.0169,1.0085,1.0139,2776761
2025-08-23 16:00:00,1.014,1.0153,1.0069,1.0111,3525793
2025-08-23 17:00:00,1.0111,1.0158,1.0078,1.0097,4052555
2025-08-23 18:00:00,1.0097,1.0131,1.0079,1.0103,2084517
2025-08-23 19:00:00,1.0103,1.0199,1.009,1.0195,2431416
2025-08-23 20:00:00,1.0194,1.0205,1.0094,1.0133,2627415
2025-08-23 21:00:00,1.0132,1.0137,1.0051,1.0082,3338197
2025-08-23 22:00:00,1.0083,1.0141,1.0077,1.0132,1730761
2025-08-23 23:00:00,1.0132,1.0158,1.0087,1.0107,2698337
2025-08-24 00:00:00,1.0107,1.0156,1.009,1.01,3071676
2025-08-24 01:00:00,1.01,1.0101,1.0005,1.0038,4042525
2025-08-24 02:00:00,1.0039,1.0072,0.9965,0.9976,4184403
2025-08-24 03:00:00,0.9977,0.998,0.9914,0.995,4308014
2025-08-24 04:00:00,0.995,0.9978,0.9883,0.9905,4003233
2025-08-24 05:00:00,0.9905,0.9907,0.9778,0.9812,4897487
2025-08-24 06:00:00,0.9812,0.9812,0.9661,0.9671,10558508
2025-08-24 07:00:00,0.9671,0.979,0.966,0.9711,5150843
2025-08-24 08:00:00,0.9711,0.9767,0.9675,0.9723,4239262
2025-08-24 09:00:00,0.9723,0.976,0.9702,0.9711,3190326
2025-08-24 10:00:00,0.9711,0.9712,0.9539,0.9577,11901331
2025-08-24 11:00:00,0.9577,0.9632,0.9552,0.9583,5611176
2025-08-24 12:00:00,0.9582,0.9628,0.9565,0.9622,5336587
2025-08-24 13:00:00,0.9621,0.9688,0.9606,0.9614,4762842
2025-08-24 14:00:00,0.9615,0.969,0.9568,0.9674,5829209
2025-08-24 15:00:00,0.9674,0.9801,0.9656,0.9677,7822943
2025-08-24 16:00:00,0.9678,0.9745,0.9634,0.9716,4071007
2025-08-24 17:00:00,0.9717,0.9951,0.9715,0.9889,7833555
2025-08-24 18:00:00,0.989,1.0232,0.9859,1.0153,12812390
2025-08-24 19:00:00,1.0155,1.0285,0.9688,0.9883,47976845
2025-08-24 20:00:00,0.9884,0.9916,0.9601,0.9813,23463354
2025-08-24 21:00:00,0.9814,0.9883,0.9721,0.9761,9724625
2025-08-24 22:00:00,0.9761,0.9772,0.9573,0.9722,6844408
2025-08-24 23:00:00,0.9723,0.9782,0.969,0.9711,4141250
2025-08-25 00:00:00,0.9712,0.9771,0.945,0.9554,9955619
2025-08-25 01:00:00,0.9553,0.9672,0.9506,0.9605,5233401
2025-08-25 02:00:00,0.9605,0.9844,0.96,0.9805,6820776
2025-08-25 03:00:00,0.9805,0.9843,0.9693,0.9714,6397681
2025-08-25 04:00:00,0.9714,0.9741,0.9601,0.9612,6134276
2025-08-25 05:00:00,0.9613,0.9648,0.9433,0.9434,15135694
2025-08-25 06:00:00,0.9435,0.946,0.93,0.9312,17534525
2025-08-25 07:00:00,0.9312,0.9384,0.9198,0.9252,15100680
2025-08-25 08:00:00,0.9252,0.9333,0.9165,0.9276,8231027
2025-08-25 09:00:00,0.9276,0.9298,0.9207,0.9237,4865482
2025-08-25 10:00:00,0.9237,0.9237,0.9073,0.9129,9709104
2025-08-25 11:00:00,0.913,0.9205,0.9109,0.9185,7329053
2025-08-25 12:00:00,0.9184,0.9215,0.9132,0.9199,5789825
2025-08-25 13:00:00,0.9198,0.9203,0.9074,0.9153,9813363
2025-08-25 14:00:00,0.9153,0.9586,0.913,0.9479,32820692
2025-08-25 15:00:00,0.948,0.9485,0.9247,0.9271,16761916
2025-08-25 16:00:00,0.9271,0.9368,0.9195,0.9216,9894978
2025-08-25 17:00:00,0.9216,0.9221,0.914,0.9181,7031719
2025-08-25 18:00:00,0.9181,0.921,0.9132,0.9146,5261609
2025-08-25 19:00:00,0.9146,0.9162,0.8963,0.8978,16293493
2025-08-25 20:00:00,0.8978,0.9,0.8696,0.8708,34573426
2025-08-25 21:00:00,0.8709,0.8777,0.8632,0.869,17159840
2025-08-25 22:00:00,0.8691,0.8836,0.8662,0.8787,6592533
2025-08-25 23:00:00,0.8786,0.883,0.8729,0.8815,4415043
2025-08-26 00:00:00,0.8816,0.9053,0.8793,0.8927,26133293
2025-08-26 01:00:00,0.8928,0.9009,0.8882,0.8952,8135691
2025-08-26 02:00:00,0.8951,0.9002,0.8862,0.8894,4969831
2025-08-26 03:00:00,0.8895,0.8952,0.8866,0.8898,3498688
2025-08-26 04:00:00,0.8898,0.8947,0.8883,0.8921,3851799
2025-08-26 05:00:00,0.892,0.8983,0.8894,0.8894,3617970
2025-08-26 06:00:00,0.8895,0.8958,0.887,0.8899,3885376
2025-08-26 07:00:00,0.8899,0.9017,0.8845,0.896,6944323
2025-08-26 08:00:00,0.8959,0.8974,0.8869,0.8879,4595611
2025-08-26 09:00:00,0.8879,0.8924,0.886,0.89,3958705
2025-08-26 10:00:00,0.8901,0.9002,0.8881,0.895,5757155
2025-08-26 11:00:00,0.895,0.8963,0.8844,0.89,5195135
2025-08-26 12:00:00,0.89,0.9185,0.8855,0.91,17184612
2025-08-26 13:00:00,0.9101,0.9138,0.8927,0.9065,14991953
2025-08-26 14:00:00,0.9065,0.9167,0.8979,0.9137,8348060
2025-08-26 15:00:00,0.9137,0.9178,0.9043,0.9088,6652201
2025-08-26 16:00:00,0.9088,0.9228,0.9088,0.9223,6731242
2025-08-26 17:00:00,0.9222,0.9284,0.9178,0.924,7747979
2025-08-26 18:00:00,0.924,0.9322,0.923,0.9294,5264786
2025-08-26 19:00:00,0.9293,0.9443,0.923,0.9421,6278857
2025-08-26 20:00:00,0.942,0.9553,0.9373,0.9533,9124436
2025-08-26 21:00:00,0.9533,0.9538,0.9401,0.9516,7075628
2025-08-26 22:00:00,0.9516,0.9537,0.9448,0.9527,4863561
2025-08-26 23:00:00,0.9526,0.9548,0.9463,0.952,4909093
2025-08-27 00:00:00,0.952,0.9535,0.9441,0.946,5173192
2025-08-27 01:00:00,0.9461,0.9524,0.9384,0.9524,5126599
2025-08-27 02:00:00,0.9524,0.9545,0.9436,0.9503,4940328
2025-08-27 03:00:00,0.9503,0.9618,0.9457,0.9574,5712254
2025-08-27 04:00:00,0.9574,0.9672,0.9563,0.9615,6941865
2025-08-27 05:00:00,0.9616,0.962,0.9503,0.9544,4458678
2025-08-27 06:00:00,0.9544,0.9609,0.9516,0.955,5101616
2025-08-27 07:00:00,0.9549,0.9555,0.9414,0.9454,5791903
2025-08-27 08:00:00,0.9455,0.9473,0.9344,0.9418,6108298
2025-08-27 09:00:00,0.9418,0.9452,0.9391,0.9421,5072348
2025-08-27 10:00:00,0.9421,0.9441,0.9371,0.9416,3734446
2025-08-27 11:00:00,0.9416,0.9449,0.9386,0.9404,3310266
2025-08-27 12:00:00,0.9403,0.943,0.9317,0.9389,5110494
2025-08-27 13:00:00,0.9387,0.9502,0.9336,0.9393,7645753
2025-08-27 14:00:00,0.9394,0.9551,0.9351,0.9426,7771073
