timestamp,open,high,low,close,volume
2025-08-22 14:00:00,0.8505,0.8947,0.8505,0.8946,4516628.3
2025-08-22 15:00:00,0.8946,1.0793,0.8931,1.0509,19973315.0
2025-08-22 16:00:00,1.0498,1.2968,1.0466,1.2477,51194243.2
2025-08-22 17:00:00,1.2477,1.3397,1.1801,1.2115,33812486.8
2025-08-22 18:00:00,1.2115,1.2453,1.1766,1.2342,13779668.3
2025-08-22 19:00:00,1.2343,1.2566,1.1879,1.1963,9173815.1
2025-08-22 20:00:00,1.1966,1.2095,1.1592,1.1712,7908599.9
2025-08-22 21:00:00,1.171,1.1927,1.1411,1.1586,6170601.6
2025-08-22 22:00:00,1.1588,1.1664,1.1333,1.1395,3869072.8
2025-08-22 23:00:00,1.1394,1.143,1.1137,1.1161,4318141.9
2025-08-23 00:00:00,1.1163,1.1277,1.0813,1.0831,6239328.3
2025-08-23 01:00:00,1.0832,1.0954,1.0749,1.0832,3268381.9
2025-08-23 02:00:00,1.0836,1.0943,1.044,1.0844,5884476.6
2025-08-23 03:00:00,1.0844,1.138,1.0712,1.1325,8437412.4
2025-08-23 04:00:00,1.1323,1.1368,1.0693,1.1017,8075037.9
2025-08-23 05:00:00,1.1016,1.1098,1.0913,1.0957,3304578.3
2025-08-23 06:00:00,1.0956,1.0956,1.0705,1.0891,3327848.3
2025-08-23 07:00:00,1.0889,1.0906,1.0521,1.0624,2897883.6
2025-08-23 08:00:00,1.0624,1.0929,1.0579,1.0845,3450982.3
2025-08-23 09:00:00,1.0845,1.1275,1.0752,1.1093,5956936.7
2025-08-23 10:00:00,1.1091,1.1498,1.096,1.1292,6906310.3
2025-08-23 11:00:00,1.1292,1.1825,1.1187,1.1735,8582528.6
2025-08-23 12:00:00,1.1735,1.1774,1.1015,1.1247,8823538.2
2025-08-23 13:00:00,1.1247,1.1641,1.1025,1.1116,6801077.8
2025-08-23 14:00:00,1.1118,1.1491,1.1047,1.1378,4320044.0
2025-08-23 15:00:00,1.1377,1.177,1.1323,1.1506,5974376.3
2025-08-23 16:00:00,1.1506,1.1767,1.1411,1.1719,4099217.7
2025-08-23 17:00:00,1.172,1.181,1.1543,1.1702,3482052.3
2025-08-23 18:00:00,1.1703,1.177,1.1501,1.1527,2153643.3
2025-08-23 19:00:00,1.1527,1.1838,1.1486,1.1752,1941788.6
2025-08-23 20:00:00,1.1753,1.1783,1.1422,1.1461,2103157.4
2025-08-23 21:00:00,1.1464,1.172,1.1425,1.1636,1463884.2
2025-08-23 22:00:00,1.1637,1.1708,1.1486,1.1537,1098010.8
2025-08-23 23:00:00,1.1537,1.1682,1.1417,1.1493,1077464.9
2025-08-24 00:00:00,1.1494,1.1653,1.1358,1.1396,1836266.2
