timestamp,open,high,low,close,volume,quote_volume,trades
2025-12-04 22:58:00+00:00,5.84,5.84,5.83,5.83,405.65,2368.9595,7
2025-12-04 22:59:00+00:00,5.83,5.83,5.83,5.83,0.0,0.0,0
2025-12-04 23:00:00+00:00,5.83,5.83,5.83,5.83,497.75,2901.8825,14
2025-12-04 23:01:00+00:00,5.83,5.83,5.83,5.83,0.0,0.0,0
2025-12-04 23:02:00+00:00,5.82,5.82,5.82,5.82,512.95,2985.369,10
2025-12-04 23:03:00+00:00,5.82,5.83,5.81,5.83,2724.82,15864.6921,44
2025-12-04 23:04:00+00:00,5.83,5.83,5.83,5.83,0.0,0.0,0
2025-12-04 23:05:00+00:00,5.83,5.83,5.83,5.83,616.26,3592.7958,1
2025-12-04 23:06:00+00:00,5.83,5.83,5.83,5.83,26.56,154.8448,2
2025-12-04 23:07:00+00:00,5.83,5.83,5.83,5.83,10.29,59.9907,6
2025-12-04 23:08:00+00:00,5.83,5.83,5.83,5.83,10.33,60.2239,2
2025-12-04 23:09:00+00:00,5.82,5.82,5.82,5.82,72.94,424.5108,5
2025-12-04 23:10:00+00:00,5.81,5.81,5.81,5.81,186.0,1080.66,8
2025-12-04 23:11:00+00:00,5.81,5.82,5.81,5.82,5.2,30.2229,5
2025-12-04 23:12:00+00:00,5.82,5.82,5.81,5.81,614.58,3570.7473,34
2025-12-04 23:13:00+00:00,5.81,5.81,5.8,5.8,24.13,140.1844,2
2025-12-04 23:14:00+00:00,5.81,5.81,5.81,5.81,398.63,2316.0403,8
2025-12-04 23:15:00+00:00,5.81,5.81,5.8,5.81,92.45,537.1227,9
2025-12-04 23:16:00+00:00,5.82,5.82,5.82,5.82,10.94,63.6708,1
2025-12-04 23:17:00+00:00,5.82,5.82,5.82,5.82,36.47,212.2554,2
2025-12-04 23:18:00+00:00,5.82,5.82,5.82,5.82,9.06,52.7292,1
2025-12-04 23:19:00+00:00,5.81,5.81,5.81,5.81,369.88,2149.0028,29
2025-12-04 23:20:00+00:00,5.81,5.81,5.81,5.81,1.09,6.3329,1
2025-12-04 23:21:00+00:00,5.8,5.8,5.8,5.8,1.09,6.322,1
2025-12-04 23:22:00+00:00,5.8,5.81,5.8,5.81,1.99,11.5529,2
2025-12-04 23:23:00+00:00,5.8,5.8,5.8,5.8,2.46,14.268,1
2025-12-04 23:24:00+00:00,5.8,5.81,5.8,5.81,2.55,14.8009,2
2025-12-04 23:25:00+00:00,5.8,5.8,5.8,5.8,32.27,187.166,1
2025-12-04 23:26:00+00:00,5.8,5.8,5.8,5.8,0.0,0.0,0
2025-12-04 23:27:00+00:00,5.8,5.8,5.8,5.8,1.1,6.38,1
2025-12-04 23:28:00+00:00,5.81,5.81,5.81,5.81,50.0,290.5,1
2025-12-04 23:29:00+00:00,5.8,5.8,5.8,5.8,1.09,6.322,1
2025-12-04 23:30:00+00:00,5.8,5.8,5.8,5.8,1.1,6.38,1
