timestamp,open,high,low,close,volume,quote_volume,trades
2025-12-04 22:58:00+00:00,3144.47,3144.69,3144.25,3144.29,34.0736,107148.261576,968
2025-12-04 22:59:00+00:00,3144.28,3144.69,3143.61,3143.66,83.9097,263835.577343,1375
2025-12-04 23:00:00+00:00,3143.66,3144.18,3136.5,3136.69,357.1036,1121242.069518,4559
2025-12-04 23:01:00+00:00,3136.69,3137.94,3136.18,3137.56,202.5587,635474.345884,3105
2025-12-04 23:02:00+00:00,3137.55,3139.2,3137.55,3139.2,71.0455,222976.364092,2431
2025-12-04 23:03:00+00:00,3139.2,3141.92,3137.68,3140.8,159.6311,501208.395394,5436
2025-12-04 23:04:00+00:00,3140.79,3142.98,3140.71,3141.25,54.9482,172646.899028,2805
2025-12-04 23:05:00+00:00,3141.25,3142.95,3140.38,3142.95,66.0688,207572.57029,3768
2025-12-04 23:06:00+00:00,3142.96,3144.31,3142.25,3143.74,84.1255,264474.483615,3054
2025-12-04 23:07:00+00:00,3143.73,3144.31,3141.78,3141.78,42.7672,134420.248591,2236
2025-12-04 23:08:00+00:00,3141.77,3142.01,3140.64,3141.25,88.7436,278745.050049,1708
2025-12-04 23:09:00+00:00,3141.24,3141.26,3137.61,3137.62,53.6911,168537.981236,2233
2025-12-04 23:10:00+00:00,3137.61,3137.78,3133.62,3134.06,159.6578,500606.316181,5493
2025-12-04 23:11:00+00:00,3134.07,3137.49,3134.07,3137.44,61.7925,193750.031309,2802
2025-12-04 23:12:00+00:00,3137.44,3138.1,3136.81,3137.3,131.5703,412801.847989,2121
2025-12-04 23:13:00+00:00,3137.31,3137.31,3136.01,3136.41,19.3065,60558.805069,1133
2025-12-04 23:14:00+00:00,3136.42,3138.81,3136.41,3136.52,89.439,280608.79371,2268
2025-12-04 23:15:00+00:00,3136.51,3139.42,3136.51,3139.41,40.8269,128086.931345,1654
2025-12-04 23:16:00+00:00,3139.42,3141.47,3138.3,3140.26,114.0119,358005.681291,2754
2025-12-04 23:17:00+00:00,3140.26,3140.48,3138.74,3138.74,76.3601,239757.321617,1758
2025-12-04 23:18:00+00:00,3138.74,3141.25,3138.51,3139.14,75.3214,236520.922639,1819
2025-12-04 23:19:00+00:00,3139.15,3139.3,3136.73,3137.49,176.1317,552705.553967,1929
2025-12-04 23:20:00+00:00,3137.48,3138.39,3136.53,3138.11,40.5613,127271.501563,1853
2025-12-04 23:21:00+00:00,3138.11,3138.36,3136.17,3138.35,62.6026,196424.03881,2008
2025-12-04 23:22:00+00:00,3138.35,3139.67,3138.35,3138.79,114.4912,359364.981939,1326
2025-12-04 23:23:00+00:00,3138.75,3139.99,3138.28,3139.79,49.6085,155729.95214,992
2025-12-04 23:24:00+00:00,3139.79,3140.0,3138.51,3138.51,66.2123,207872.748271,1555
2025-12-04 23:25:00+00:00,3138.5,3139.37,3138.14,3138.26,56.5322,177440.076305,2627
2025-12-04 23:26:00+00:00,3138.27,3138.27,3137.7,3138.06,52.2882,164078.471469,1262
2025-12-04 23:27:00+00:00,3138.06,3138.06,3136.59,3137.07,82.0151,257293.575779,1235
2025-12-04 23:28:00+00:00,3137.07,3137.48,3137.07,3137.39,34.503,108243.291298,470
2025-12-04 23:29:00+00:00,3137.39,3138.24,3137.39,3137.91,70.3504,220757.279696,868
2025-12-04 23:30:00+00:00,3137.92,3139.49,3137.42,3139.48,82.3316,258351.873888,1699
2025-12-04 23:31:00+00:00,3139.49,3141.67,3139.49,3141.11,82.4465,258957.553515,2340
2025-12-04 23:32:00+00:00,3141.1,3141.99,3140.11,3141.0,40.0708,125859.591751,2561
2025-12-04 23:33:00+00:00,3140.99,3141.0,3139.4,3139.97,39.9023,125291.218712,1182
2025-12-04 23:34:00+00:00,3139.97,3139.97,3137.48,3137.66,59.6063,187075.385062,1474
2025-12-04 23:35:00+00:00,3137.66,3139.36,3137.64,3138.47,81.5757,256029.249939,2649
2025-12-04 23:36:00+00:00,3138.47,3139.37,3138.05,3139.34,30.0897,94442.143384,1293
2025-12-04 23:37:00+00:00,3139.33,3140.08,3139.29,3140.06,45.5855,143129.846201,1648
2025-12-04 23:38:00+00:00,3140.06,3140.38,3137.68,3137.69,177.6675,557767.733684,2140
2025-12-04 23:39:00+00:00,3137.69,3137.73,3136.32,3137.6,60.316,189211.78211,1951
2025-12-04 23:40:00+00:00,3137.61,3137.71,3133.28,3133.38,168.3907,527998.563327,2922
2025-12-04 23:41:00+00:00,3133.38,3133.38,3128.88,3131.93,433.0307,1355702.107714,5642
