timestamp,open,high,low,close,volume,quote_volume,trades
2025-12-04 22:58:00+00:00,191.36,191.36,191.15,191.15,9.797,1874.13783,70
2025-12-04 22:59:00+00:00,191.15,191.28,191.07,191.23,8.323,1591.1603,64
2025-12-04 23:00:00+00:00,191.22,191.24,190.96,190.96,7.548,1442.62162,75
2025-12-04 23:01:00+00:00,190.94,191.02,190.93,190.95,19.295,3684.34324,39
2025-12-04 23:02:00+00:00,190.98,191.14,190.98,191.14,2.443,466.85219,34
2025-12-04 23:03:00+00:00,191.12,191.13,190.95,191.13,53.324,10186.92466,111
2025-12-04 23:04:00+00:00,191.14,191.31,191.14,191.18,12.187,2330.34765,73
2025-12-04 23:05:00+00:00,191.17,191.34,191.16,191.34,1.699,324.93452,40
2025-12-04 23:06:00+00:00,191.35,191.39,191.28,191.38,3.557,680.65083,46
2025-12-04 23:07:00+00:00,191.39,191.41,191.31,191.31,0.913,174.71592,21
2025-12-04 23:08:00+00:00,191.3,191.3,191.2,191.25,2.515,480.94832,34
2025-12-04 23:09:00+00:00,191.25,191.25,190.97,190.97,11.822,2259.49273,67
2025-12-04 23:10:00+00:00,190.96,190.96,190.68,190.68,32.545,6209.16145,109
2025-12-04 23:11:00+00:00,190.69,190.92,190.69,190.92,2.671,509.60257,48
2025-12-04 23:12:00+00:00,190.92,191.0,190.92,190.98,9.943,1898.71769,32
2025-12-04 23:13:00+00:00,190.97,190.97,190.94,190.94,0.226,43.15649,6
2025-12-04 23:14:00+00:00,190.96,191.08,190.95,190.95,11.435,2184.33651,53
2025-12-04 23:15:00+00:00,190.96,191.07,190.96,191.07,2.678,511.56415,19
2025-12-04 23:16:00+00:00,191.08,191.14,191.03,191.11,1.92,366.92644,30
2025-12-04 23:17:00+00:00,191.1,191.1,190.97,190.97,3.906,746.11608,37
2025-12-04 23:18:00+00:00,190.98,191.06,190.98,191.02,8.68,1658.09381,28
2025-12-04 23:19:00+00:00,191.01,191.01,190.89,190.89,5.223,997.46098,31
2025-12-04 23:20:00+00:00,190.88,190.93,190.86,190.93,9.536,1820.22885,16
2025-12-04 23:21:00+00:00,190.92,190.92,190.84,190.88,2.241,427.74969,23
2025-12-04 23:22:00+00:00,190.89,190.95,190.89,190.95,0.54,103.0974,12
2025-12-04 23:23:00+00:00,190.95,191.05,190.95,191.04,6.161,1176.85533,28
